# P-values	0.001	0.0005	0.0001
RXRA_MOUSE.H11MO.0.A	4.24386	5.27401	7.43961
RXRB_MOUSE.H11MO.0.C	5.21358	5.87274	7.199925
RXRG_MOUSE.H11MO.0.B	2.94581	4.18136	6.780510000000001
SALL4_MOUSE.H11MO.0.A	4.9162	5.836175	7.556205
SIX2_MOUSE.H11MO.0.A	5.22671	6.148759999999999	7.939375
SIX4_MOUSE.H11MO.0.C	5.388859999999999	6.02961	7.316410000000001
SMAD2_MOUSE.H11MO.0.A	5.35084	6.13791	7.6928149999999995
SMAD3_MOUSE.H11MO.0.B	5.475835	6.09821	7.29002
SMAD4_MOUSE.H11MO.0.A	5.21411	5.88418	7.256195
SMCA5_MOUSE.H11MO.0.C	4.946009999999999	5.874409999999999	7.818910000000001
SNAI1_MOUSE.H11MO.0.C	4.992375	5.475575	7.122719999999999
SNAI2_MOUSE.H11MO.0.A	3.1436599999999997	4.075565	7.13848
SOX10_MOUSE.H11MO.0.B	5.39266	6.33586	8.28051
SOX2_MOUSE.H11MO.0.A	5.41991	6.3682099999999995	8.303160000000002
SOX3_MOUSE.H11MO.0.C	5.394325	6.36095	8.14725
SOX4_MOUSE.H11MO.0.A	5.532835	6.412565	8.195430000000002
SOX5_MOUSE.H11MO.0.C	5.4818750000000005	5.95433	7.777965
SOX9_MOUSE.H11MO.0.A	4.89431	5.985609999999999	8.15991
SP1_MOUSE.H11MO.0.A	0.33231	1.5048599999999999	4.00876
SP2_MOUSE.H11MO.0.B	1.26741	2.2629099999999998	4.36041
SP3_MOUSE.H11MO.0.B	2.81561	3.77166	5.7344100000000005
SP4_MOUSE.H11MO.0.B	3.62216	4.53416	6.42736
SP5_MOUSE.H11MO.0.C	3.17891	4.28356	6.609210000000001
SP7_MOUSE.H11MO.0.A	5.10431	5.99821	7.83396
SPI1_MOUSE.H11MO.0.A	3.5613099999999998	4.85491	7.511010000000001
SPIB_MOUSE.H11MO.0.A	2.1007599999999997	3.5712099999999998	6.64096
SRBP1_MOUSE.H11MO.0.B	4.72408	5.527830000000001	7.05484
SRBP2_MOUSE.H11MO.0.B	4.82666	5.56316	6.995360000000001
SRF_MOUSE.H11MO.0.A	4.71416	5.7267600000000005	7.8334600000000005
SRY_MOUSE.H11MO.0.B	5.83814	6.435045000000001	7.767995000000001
STA5A_MOUSE.H11MO.0.A	4.695085	5.83328	7.82138
STA5B_MOUSE.H11MO.0.A	5.35222	6.30198	8.38175
STAT1_MOUSE.H11MO.0.A	5.40891	6.43326	8.55371
STAT2_MOUSE.H11MO.0.A	3.9704099999999998	5.2298599999999995	7.82911
STAT3_MOUSE.H11MO.0.A	5.38607	6.15657	7.747045
STAT4_MOUSE.H11MO.0.A	5.686985	6.42948	7.7725100000000005
STAT6_MOUSE.H11MO.0.A	5.4097100000000005	6.32081	8.227415
STF1_MOUSE.H11MO.0.B	4.98729	5.858555	7.7745
SUH_MOUSE.H11MO.0.A	5.421035	6.21635	7.70599
TAF1_MOUSE.H11MO.0.A	4.68351	5.47836	7.09126
TAL1_MOUSE.H11MO.0.A	4.25841	5.34571	7.66676
TBP_MOUSE.H11MO.0.A	5.618825	6.34848	7.833975000000001
TBX20_MOUSE.H11MO.0.C	4.652559999999999	5.62961	7.627460000000001
TBX21_MOUSE.H11MO.0.A	5.563815	6.13859	7.225375
TBX3_MOUSE.H11MO.0.B	5.3725249999999996	6.184559999999999	7.350815000000001
TCF7_MOUSE.H11MO.0.A	5.85101	6.5941600000000005	8.057860000000002
TEAD1_MOUSE.H11MO.0.A	4.32405	5.424004999999999	7.720905
TEAD2_MOUSE.H11MO.0.C	4.687025	5.675065	7.718015
TEAD4_MOUSE.H11MO.0.A	5.02926	6.01501	8.004560000000001
TF2L1_MOUSE.H11MO.0.C	3.4416599999999997	4.599959999999999	6.965810000000001
TF65_MOUSE.H11MO.0.A	4.602085000000001	5.6486149999999995	7.679875
TF7L1_MOUSE.H11MO.0.A	5.743885000000001	6.577755	8.24832
TF7L2_MOUSE.H11MO.0.A	5.3582149999999995	6.2820599999999995	8.12416
TFE2_MOUSE.H11MO.0.A	4.01058	5.0991	7.66341
TFE3_MOUSE.H11MO.0.A	3.2761499999999995	4.30815	6.32013
TFEB_MOUSE.H11MO.0.C	0.68442	1.2852350000000001	4.99952
TGIF1_MOUSE.H11MO.0.A	5.006349999999999	5.929965	7.8978649999999995
THA11_MOUSE.H11MO.0.B	1.61066	2.88936	5.6197099999999995
THA_MOUSE.H11MO.0.C	4.36786	5.36071	7.4348600000000005
TWST1_MOUSE.H11MO.0.B	4.63691	5.66736	7.795810000000001
